Algorithm,amazon,cit-Patents,com-lj,com-youtube,dblp,p2p-Gnutella31,email-EuAll,soc-Epinions1,soc-LiveJournal1,soc-Pokec,soc-Slashdot0902,web-Google,wiki-Talk,wiki-topcats
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L6_drop0.3_S2,0.818602,2.320878,4.545939,0.467296,1.276029,0.021489,0.049244,0.034834,4.339825,1.942458,0.054761,0.350545,0.428356,1.846994
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L6_drop0.3_S3,0.935943,2.609067,4.933304,0.494272,1.467360,0.021859,0.051195,0.036043,4.840544,2.120786,0.057722,0.374985,0.482036,2.030539
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L6_drop0.3_S2,1.380601,4.129308,6.994501,0.573908,2.084777,0.032097,0.059010,0.047167,6.887586,3.274045,0.073880,0.508718,0.668320,2.554720
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L6_drop0.3_S1,1.582754,4.710859,7.392485,0.638600,2.432410,0.035836,0.071015,0.051180,7.509281,3.617786,0.078930,0.577630,0.810120,2.701437
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L6_drop0.3_S3,1.297159,3.386950,5.925274,0.739269,2.082875,0.036566,0.099563,0.054087,5.921058,2.651695,0.080107,0.560159,0.785181,2.562754
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L6_drop0.3_S2,2.561726,6.561515,11.968728,1.342237,4.087694,0.063008,0.157991,0.094358,11.740983,5.123260,0.143217,1.023870,1.551812,4.894989
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L6_drop0.3_S1,2.435153,6.883384,9.677041,0.960014,3.811427,0.053983,0.125017,0.067502,10.419238,4.986677,0.099997,0.904915,1.428746,3.347898
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2_fusionadd,0.790366,2.464235,4.250396,0.338013,1.194065,0.019312,0.029983,0.028937,4.212909,1.930369,0.046284,0.265759,0.367920,1.619904
Bavarian_rk_eps0.01_delta0.1_S1,987.7118,1216.9940,-,1051.5443,-,14.3374,199.1004,59.4216,-,-,-,-,-,-
Bavarian_rk_eps0.01_delta0.1_S2,980.7760,1221.0716,-,1062.8466,-,14.0635,196.6191,57.3135,-,-,-,-,-,-
Bavarian_rk_eps0.01_delta0.1_S3,1001.6281,1211.2638,-,1823.4040,-,12.6236,200.3050,60.6885,-,-,-,-,-,-
baseline_degree_mix_independent_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,0.791463,2.465472,4.250122,0.337617,1.168789,0.019752,0.030371,0.029165,4.207895,1.928948,0.046556,0.265828,0.368293,1.618296
baseline_random_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,0.542735,1.389182,1.886955,0.238317,0.929097,0.013435,0.041532,0.017696,1.913954,0.872640,0.023072,0.205236,0.420265,0.655928
baseline_degree_mix_independent_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,1.102414,3.212609,5.914164,0.497101,1.707822,0.027353,0.044727,0.042140,6.086110,2.688382,0.067600,0.383336,0.511265,2.366549
baseline_degree_mix_independent_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,0.789523,2.461339,4.249182,0.337251,1.190640,0.019145,0.029852,0.028871,4.212435,1.929340,0.046335,0.265396,0.372172,1.618804
baseline_random_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,0.677559,1.633315,2.287003,0.301234,1.170759,0.017294,0.050937,0.023072,2.574318,1.076989,0.030987,0.250643,0.535359,0.893569
baseline_random_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,0.533366,1.361851,1.884307,0.233723,0.912199,0.013395,0.040663,0.017600,1.888298,0.875543,0.022793,0.197501,0.438693,0.654105
