Algorithm,amazon,cit-Patents,com-lj,com-youtube,dblp,p2p-Gnutella31,email-EuAll,soc-Epinions1,soc-LiveJournal1,soc-Pokec,soc-Slashdot0902,web-Google,wiki-Talk,wiki-topcats
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L1_drop0.3_S2,8.7847,16.1554,19.0250,4.6213,16.1233,0.2535,1.0241,0.3155,22.1671,7.8959,0.3596,3.5411,9.3075,8.4177
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L1_drop0.3_S3,18.3999,33.2336,37.6973,9.6991,33.9738,0.5332,2.1948,0.6568,44.5502,15.5578,0.7344,7.4523,19.8943,16.7541
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L1_drop0.3_S3,8.7847,16.1554,19.0250,4.6213,16.1233,0.2535,1.0241,0.3155,22.1671,7.8959,0.3596,3.5411,9.3075,8.4177
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L1_drop0.3_S1,31.5861,56.5754,63.0223,16.6654,58.4806,0.9170,3.8068,1.1244,74.9996,25.9367,1.2460,12.8206,34.4653,28.0716
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L1_drop0.3_S2,18.3999,33.2336,37.6973,9.6991,33.9738,0.5332,2.1948,0.6568,44.5502,15.5578,0.7344,7.4523,19.8943,16.7541
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L1_drop0.3_S1,18.3999,33.2336,37.6973,9.6991,33.9738,0.5332,2.1948,0.6568,44.5502,15.5578,0.7344,7.4523,19.8943,16.7541
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L1_drop0.3_S2,31.5861,56.5754,63.0223,16.6654,58.4806,0.9170,3.8068,1.1244,74.9996,25.9367,1.2460,12.8206,34.4653,28.0716
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L1_drop0.3_S3,31.5861,56.5754,63.0223,16.6654,58.4806,0.9170,3.8068,1.1244,74.9996,25.9367,1.2460,12.8206,34.4653,28.0716
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L2_drop0.3_S1,48.2816,86.7128,97.1645,25.4666,89.3134,1.4008,5.7998,1.7203,115.3678,40.0246,1.9118,19.5835,52.5285,43.2480
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L1_drop0.3_S1,120.0415,212.5773,230.8484,63.4150,223.0703,3.4935,14.6681,4.2575,277.4609,94.6223,4.6593,48.8656,132.5919,103.1518
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L1_drop0.3_S2,120.0415,212.5773,230.8484,63.4150,223.0703,3.4935,14.6681,4.2575,277.4609,94.6223,4.6593,48.8656,132.5919,103.1518
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L2_drop0.3_S3,13.2889,24.4825,28.9357,6.9893,24.3754,0.3833,1.5456,0.4775,33.6692,12.0155,0.5454,5.3542,14.0508,12.7974
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L1_drop0.3_S3,120.0415,212.5773,230.8484,63.4150,223.0703,3.4935,14.6681,4.2575,277.4609,94.6223,4.6593,48.8656,132.5919,103.1518
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L2_drop0.3_S2,13.2889,24.4825,28.9357,6.9893,24.3754,0.3833,1.5456,0.4775,33.6692,12.0155,0.5454,5.3542,14.0508,12.7974
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L2_drop0.3_S1,13.2889,24.4825,28.9357,6.9893,24.3754,0.3833,1.5456,0.4775,33.6692,12.0155,0.5454,5.3542,14.0508,12.7974
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L2_drop0.3_S3,48.2816,86.7128,97.1645,25.4666,89.3134,1.4008,5.7998,1.7203,115.3678,40.0246,1.9118,19.5835,52.5285,43.2480
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L2_drop0.3_S2,48.2816,86.7128,97.1645,25.4666,89.3134,1.4008,5.7998,1.7203,115.3678,40.0246,1.9118,19.5835,52.5285,43.2480
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L2_drop0.3_S1,184.1941,326.8070,356.4395,97.2850,342.0740,5.3583,22.4556,6.5369,427.6824,146.2027,7.1688,74.9440,203.0394,159.1838
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L2_drop0.3_S2,184.1941,326.8070,356.4395,97.2850,342.0740,5.3583,22.4556,6.5369,427.6824,146.2027,7.1688,74.9440,203.0394,159.1838
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_drop0.3_S2,22.2972,41.1369,48.7572,11.7253,40.8796,0.6430,2.5886,0.8016,56.6734,20.2546,0.9169,8.9804,23.5373,21.5567
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L2_drop0.3_S3,184.1941,326.8070,356.4395,97.2850,342.0740,5.3583,22.4556,6.5369,427.6824,146.2027,7.1688,74.9440,203.0394,159.1838
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_drop0.3_S1,22.2972,41.1369,48.7572,11.7253,40.8796,0.6430,2.5886,0.8016,56.6734,20.2546,0.9169,8.9804,23.5373,21.5567
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_drop0.3_S2,47.3151,85.8715,98.4035,24.9277,87.2249,1.3696,5.6101,1.6917,115.8405,40.6745,1.9014,19.1394,50.8859,43.6805
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_drop0.3_S3,22.2972,41.1369,48.7572,11.7253,40.8796,0.6430,2.5886,0.8016,56.6734,20.2546,0.9169,8.9804,23.5373,21.5567
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_drop0.3_S1,47.3151,85.8715,98.4035,24.9277,87.2249,1.3696,5.6101,1.6917,115.8405,40.6745,1.9014,19.1394,50.8859,43.6805
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_drop0.3_S3,47.3151,85.8715,98.4035,24.9277,87.2249,1.3696,5.6101,1.6917,115.8405,40.6745,1.9014,19.1394,50.8859,43.6805
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_drop0.3_S1,81.6726,146.9876,165.4489,43.0691,150.9789,2.3685,9.7858,2.9120,196.1043,68.2004,3.2435,33.1095,88.6548,73.6008
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_drop0.3_S1,312.4992,555.2663,607.6219,165.0250,580.0813,9.0879,38.0307,11.0957,728.1255,249.3634,12.1878,127.1009,343.9344,271.2479
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_drop0.3_S3,81.6726,146.9876,165.4489,43.0691,150.9789,2.3685,9.7858,2.9120,196.1043,68.2004,3.2435,33.1095,88.6548,73.6008
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_drop0.3_S2,81.6726,146.9876,165.4489,43.0691,150.9789,2.3685,9.7858,2.9120,196.1043,68.2004,3.2435,33.1095,88.6548,73.6008
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_drop0.3_S2,312.4992,555.2663,607.6219,165.0250,580.0813,9.0879,38.0307,11.0957,728.1255,249.3634,12.1878,127.1009,343.9344,271.2479
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L6_drop0.3_S1,31.3055,57.7912,68.5787,16.4614,57.3838,0.9027,3.6316,1.1256,79.6776,28.4938,1.2884,12.6066,33.0238,30.3160
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L6_drop0.3_S2,31.3055,57.7912,68.5787,16.4614,57.3838,0.9027,3.6316,1.1256,79.6776,28.4938,1.2884,12.6066,33.0238,30.3160
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_8_L6_drop0.3_S3,31.3055,57.7912,68.5787,16.4614,57.3838,0.9027,3.6316,1.1256,79.6776,28.4938,1.2884,12.6066,33.0238,30.3160
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_drop0.3_S3,312.4992,555.2663,607.6219,165.0250,580.0813,9.0879,38.0307,11.0957,728.1255,249.3634,12.1878,127.1009,343.9344,271.2479
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L6_drop0.3_S1,66.5919,120.9634,138.8742,35.0801,122.7257,1.9271,7.8870,2.3816,163.3674,57.4190,2.6794,26.9308,71.5469,61.6314
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L6_drop0.3_S3,66.5919,120.9634,138.8742,35.0801,122.7257,1.9271,7.8870,2.3816,163.3674,57.4190,2.6794,26.9308,71.5469,61.6314
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L6_drop0.3_S2,115.0636,207.2624,233.7333,60.6715,212.6444,3.3362,13.7718,4.1037,276.8407,96.3762,4.5752,46.6354,124.7812,103.9537
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L6_drop0.3_S3,115.0636,207.2624,233.7333,60.6715,212.6444,3.3362,13.7718,4.1037,276.8407,96.3762,4.5752,46.6354,124.7812,103.9537
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L6_drop0.3_S2,66.5919,120.9634,138.8742,35.0801,122.7257,1.9271,7.8870,2.3816,163.3674,57.4190,2.6794,26.9308,71.5469,61.6314
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_16_L6_drop0.3_S1,115.0636,207.2624,233.7333,60.6715,212.6444,3.3362,13.7718,4.1037,276.8407,96.3762,4.5752,46.6354,124.7812,103.9537
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L6_drop0.3_S3,440.8044,783.7257,858.8042,232.7649,818.0886,12.8175,53.6058,15.6544,1028.5685,352.5241,17.2068,179.2577,484.8293,383.3120
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L6_drop0.3_S2,440.8044,783.7257,858.8042,232.7649,818.0886,12.8175,53.6058,15.6544,1028.5685,352.5241,17.2068,179.2577,484.8293,383.3120
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_32_L6_drop0.3_S1,440.8044,783.7257,858.8042,232.7649,818.0886,12.8175,53.6058,15.6544,1028.5685,352.5241,17.2068,179.2577,484.8293,383.3120
baseline_degree_mix_mass_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2_fusionadd,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_independent_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_random_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,27.7795,50.0054,56.3107,14.6488,51.3493,0.8056,3.3276,0.9905,66.7330,23.2136,1.1035,11.2610,30.1476,25.0488
baseline_degree_mix_independent_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S3,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_degree_mix_independent_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,28.0383,50.7796,57.9327,14.7753,51.7242,0.8120,3.3333,1.0018,68.3136,23.9301,1.1234,11.3480,30.2248,25.7296
baseline_random_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S1,27.7795,50.0054,56.3107,14.6488,51.3493,0.8056,3.3276,0.9905,66.7330,23.2136,1.1035,11.2610,30.1476,25.0488
baseline_random_6_SF_10_Dir+SF_10_Sym+HY_10_Dir_12_L2_drop0.3_S2,27.7795,50.0054,56.3107,14.6488,51.3493,0.8056,3.3276,0.9905,66.7330,23.2136,1.1035,11.2610,30.1476,25.0488
